"","date","company_name","revenue"
"29164",2013-01-11,"060001333",90
"29165",2013-01-11,"060001334",84
"29166",2013-01-11,"060001335",72
"29167",2013-01-11,"060001336",78
"29168",2013-01-11,"060001340",74
"29169",2013-01-11,"060001343",118
"29170",2013-01-11,"060001344",60
"29171",2013-01-11,"060001346",63
"29172",2013-01-11,"060001347",54
"29173",2013-01-11,"060001350",77
"29174",2013-01-11,"060001351",86
"29175",2013-01-11,"060001352",88
"29176",2013-01-11,"060001354",97
"29177",2013-01-11,"060001359",63
"29178",2013-01-11,"060001363",76
"29179",2013-01-11,"060001365",64
"29180",2013-01-11,"060001371",49
"29181",2013-01-11,"060001372",96
"29182",2013-01-11,"060001376",97
"29183",2013-01-11,"060001377",139
"29184",2013-01-11,"060001378",73
"29185",2013-01-11,"060001380",109
"29186",2013-01-11,"060001382",65
"29187",2013-01-11,"060001383",89
"29188",2013-01-11,"060001386",78
"29189",2013-01-11,"060001388",109
"29190",2013-01-11,"060001389",72
"29191",2013-01-11,"060001390",104
"29192",2013-01-11,"060001394",54
"29193",2013-01-11,"060001395",96
"29194",2013-01-11,"060001398",90
"29195",2013-01-11,"060001400",108
"29196",2013-01-11,"060001401",94
"29197",2013-01-11,"060001403",80
"29198",2013-01-11,"060001404",101
"29199",2013-01-11,"060001406",79
"29200",2013-01-11,"060001408",117
"29201",2013-01-11,"060001412",37
"29202",2013-01-11,"060001414",61
"29203",2013-01-11,"060001415",79
"29204",2013-01-11,"060001417",83
"29205",2013-01-11,"060001420",79
"29206",2013-01-11,"060001423",74
"29207",2013-01-11,"060001424",99
"29208",2013-01-11,"060001425",64
"29209",2013-01-11,"060001427",107
"29210",2013-01-11,"060001428",74
"29211",2013-01-11,"060001429",88
"29212",2013-01-11,"060001433",49
"29213",2013-01-11,"060001436",77
"29214",2013-01-11,"060001437",74
"29215",2013-01-11,"060001438",114
"29216",2013-01-11,"060001440",99
"29217",2013-01-11,"060001442",42
"29218",2013-01-11,"060001443",88
"29219",2013-01-11,"060001444",79
"29220",2013-01-11,"060001445",51
"29221",2013-01-11,"060001448",60
"29222",2013-01-11,"060001449",68
"29223",2013-01-11,"060001450",88
"29224",2013-01-11,"060001452",76
"29225",2013-01-11,"060001453",96
"29226",2013-01-11,"060001454",88
"29227",2013-01-11,"060001456",86
"29228",2013-01-11,"060001458",103
"29229",2013-01-11,"060001459",103
"29230",2013-01-11,"060001461",70
"29231",2013-01-11,"060001463",78
"29232",2013-01-11,"060001464",66
"29233",2013-01-11,"060001465",57
"29234",2013-01-11,"060001469",75
"29235",2013-01-11,"060001472",86
"29236",2013-01-11,"060001474",75
"29237",2013-01-11,"060001475",52
"29238",2013-01-11,"060001476",68
"29239",2013-01-11,"060001481",55
"29240",2013-01-11,"060001482",89
"29241",2013-01-11,"060001483",62
"29242",2013-01-11,"060001485",73
"29243",2013-01-11,"060001488",69
"29244",2013-01-11,"060001492",89
"29245",2013-01-11,"060001495",90
"29246",2013-01-11,"060001496",133
"29247",2013-01-11,"060001497",95
"29248",2013-01-11,"060001498",85
"29249",2013-01-11,"060001499",58
"29250",2013-01-11,"060001501",32
"29251",2013-01-11,"060001502",108
"29252",2013-01-11,"060001505",68
"29253",2013-01-11,"060001507",82
"29254",2013-01-11,"060001508",60
"29255",2013-01-11,"060001509",67
"29256",2013-01-11,"060001510",33
"29257",2013-01-11,"060001511",113
"29258",2013-01-11,"060001515",75
"29259",2013-01-11,"060001518",58
"29260",2013-01-11,"060001521",62
"29261",2013-01-11,"060001522",94
"29262",2013-01-11,"060001524",43
"29263",2013-01-11,"060001525",102
"29264",2013-01-11,"060001526",67
"29265",2013-01-11,"060001528",87
"29266",2013-01-11,"060001530",56
"29267",2013-01-11,"060001532",71
"29268",2013-01-11,"060001533",42
"29269",2013-01-11,"060001534",80
"29270",2013-01-11,"060001536",71
"29271",2013-01-11,"060001537",72
"29272",2013-01-11,"060001543",66
"29273",2013-01-11,"060001544",67
"29274",2013-01-11,"060001551",89
"29275",2013-01-11,"060001552",72
"29276",2013-01-11,"060001554",35
"29277",2013-01-11,"060001555",53
"29278",2013-01-11,"060001557",82
"29279",2013-01-11,"060001558",103
"29280",2013-01-11,"060001559",131
"29281",2013-01-11,"060001562",79
"29282",2013-01-11,"060001564",114
"29283",2013-01-11,"060001565",64
"29284",2013-01-11,"060001567",96
"29285",2013-01-11,"060001568",93
"29286",2013-01-11,"060001569",56
"29287",2013-01-11,"060001570",89
"29288",2013-01-11,"060001571",46
"29289",2013-01-11,"060001575",87
"29290",2013-01-11,"060001576",49
"29291",2013-01-11,"060001578",78
"29292",2013-01-11,"060001583",94
"29293",2013-01-11,"060001586",71
"29294",2013-01-11,"060001588",61
"29295",2013-01-11,"060001592",81
"29296",2013-01-11,"060001593",86
"29297",2013-01-11,"060001594",89
"29298",2013-01-11,"060001595",101
"29299",2013-01-11,"060001596",91
"29300",2013-01-11,"060001598",93
"29301",2013-01-11,"060001600",94
"29302",2013-01-11,"060001602",69
"29303",2013-01-11,"060001603",59
"29304",2013-01-11,"060001604",115
"29305",2013-01-11,"060001605",89
"29306",2013-01-11,"060001609",67
"29307",2013-01-11,"060001611",74
"29308",2013-01-11,"060001612",83
"29309",2013-01-11,"060001613",107
"29310",2013-01-11,"060001614",70
"29311",2013-01-11,"060001615",75
"29312",2013-01-11,"060001616",100
"29313",2013-01-11,"060001617",34
"29314",2013-01-11,"060001618",59
"29315",2013-01-11,"060001620",64
"29316",2013-01-11,"060001627",83
"29317",2013-01-11,"060001628",98
"29318",2013-01-11,"060001630",95
"29319",2013-01-11,"060001633",102
"29320",2013-01-11,"060001637",65
"29321",2013-01-11,"060001645",89
"29322",2013-01-11,"060001647",98
"29323",2013-01-11,"060001649",30
"29324",2013-01-11,"060001651",91
"29325",2013-01-11,"060001655",56
"29326",2013-01-11,"060001658",49
"29327",2013-01-11,"060001660",113
"29328",2013-01-11,"060001663",61
"29329",2013-01-11,"060001667",120
"29330",2013-01-11,"060001668",118
"29331",2013-01-11,"060001673",100
"29332",2013-01-11,"060001675",77
"29333",2013-01-11,"060001676",74
"29334",2013-01-11,"060001677",94
"29335",2013-01-11,"060001682",91
"29336",2013-01-11,"060001683",77
"29337",2013-01-11,"060001684",107
"29338",2013-01-11,"060001688",61
"29339",2013-01-11,"060001692",96
"29340",2013-01-11,"060001693",132
"29341",2013-01-11,"060001694",69
"29342",2013-01-11,"060001699",73
"29343",2013-01-11,"060001705",67
"29344",2013-01-11,"060001706",82
"29345",2013-01-11,"060001707",107
"29346",2013-01-11,"060001708",32
"29347",2013-01-11,"060001709",53
"29348",2013-01-11,"060001713",72
"29349",2013-01-11,"060001716",102
"29350",2013-01-11,"060001721",48
"29351",2013-01-11,"060001723",72
"29352",2013-01-11,"060001726",26
"29353",2013-01-11,"060001732",95
"29354",2013-01-11,"060001733",94
"29355",2013-01-11,"060001734",103
"29356",2013-01-11,"060001735",102
"29357",2013-01-11,"060001736",76
"29358",2013-01-11,"060001738",96
"29359",2013-01-11,"060001739",57
"29360",2013-01-11,"060001742",79
"29361",2013-01-11,"060001744",98
"29362",2013-01-11,"060001748",149
"29363",2013-01-11,"060001749",108
"29364",2013-01-11,"060001751",89
"29365",2013-01-11,"060001755",59
"29366",2013-01-11,"060001757",102
"29367",2013-01-11,"060001758",71
"29368",2013-01-11,"060001759",69
"29369",2013-01-11,"060001761",76
"29370",2013-01-11,"060001765",87
"29371",2013-01-11,"060001771",84
"29372",2013-01-11,"060001775",34
"29373",2013-01-11,"060001776",47
"29374",2013-01-11,"060001778",59
"29375",2013-01-11,"060001779",65
"29376",2013-01-11,"060001780",65
"29377",2013-01-11,"060001788",66
"29378",2013-01-11,"060001789",30
"29379",2013-01-11,"060001795",68
"29380",2013-01-11,"060001798",79
"29381",2013-01-11,"060001799",123
"29382",2013-01-11,"060001800",120
"29383",2013-01-11,"060001803",75
"29384",2013-01-11,"060001807",99
"29385",2013-01-11,"060001809",82
"29386",2013-01-11,"060001811",76
"29387",2013-01-11,"060001812",85
"29388",2013-01-11,"060001816",109
"29389",2013-01-11,"060001817",80
"29390",2013-01-11,"060001818",71
"29391",2013-01-11,"060001819",31
"29392",2013-01-11,"060001820",61
"29393",2013-01-11,"060001822",103
"29394",2013-01-11,"060001823",62
"29395",2013-01-11,"060001824",47
"29396",2013-01-11,"060001826",89
"29397",2013-01-11,"060001829",77
"29398",2013-01-11,"060001833",80
"29399",2013-01-11,"060001834",72
"29400",2013-01-11,"060001836",59
"29401",2013-01-11,"060001838",42
"29402",2013-01-11,"060001839",101
"29403",2013-01-11,"060001840",95
"29404",2013-01-11,"060001842",75
"29405",2013-01-11,"060001844",113
"29406",2013-01-11,"060001846",70
"29407",2013-01-11,"060001848",84
"29408",2013-01-11,"060001849",70
"29409",2013-01-11,"060001851",95
"29410",2013-01-11,"060001853",93
"29411",2013-01-11,"060001857",70
"29412",2013-01-11,"060001858",97
"29413",2013-01-11,"060001862",98
"29414",2013-01-11,"060001863",55
"29415",2013-01-11,"060001864",56
"29416",2013-01-11,"060001867",114
"29417",2013-01-11,"060001868",79
"29418",2013-01-11,"060001869",69
"29419",2013-01-11,"060001870",64
"29420",2013-01-11,"060001874",70
"29421",2013-01-11,"060001876",75
"29422",2013-01-11,"060001877",84
"29423",2013-01-11,"060001878",80
"29424",2013-01-11,"060001879",66
"29425",2013-01-11,"060001882",72
"29426",2013-01-11,"060001883",54
"29427",2013-01-11,"060001886",44
"29428",2013-01-11,"060001887",47
"29429",2013-01-11,"060001888",76
"29430",2013-01-11,"060001889",61
"29431",2013-01-11,"060001890",111
"29432",2013-01-11,"060001891",107
"29433",2013-01-11,"060001892",68
"29434",2013-01-11,"060001895",61
"29435",2013-01-11,"060001897",90
"29436",2013-01-11,"060001898",95
"29437",2013-01-11,"060001900",77
"29438",2013-01-11,"060001902",86
"29439",2013-01-11,"060001903",76
"29440",2013-01-11,"060001905",83
"29441",2013-01-11,"060001906",82
"29442",2013-01-11,"060001907",71
"29443",2013-01-11,"060001909",79
"29444",2013-01-11,"060001913",69
"29445",2013-01-11,"060001915",59
"29446",2013-01-11,"060001919",55
"29447",2013-01-11,"060001921",97
"29448",2013-01-11,"060001924",97
"29449",2013-01-11,"060001925",122
"29450",2013-01-11,"060001928",103
"29451",2013-01-11,"060001929",91
"29452",2013-01-11,"060001930",51
"29453",2013-01-11,"060001931",92
"29454",2013-01-11,"060001932",59
"29455",2013-01-11,"060001934",74
"29456",2013-01-11,"060001935",104
"29457",2013-01-11,"060001936",98
"29458",2013-01-11,"060001937",117
"29459",2013-01-11,"060001940",114
"29460",2013-01-11,"060001941",76
"29461",2013-01-11,"060001942",77
"29462",2013-01-11,"060001943",64
"29463",2013-01-11,"060001945",51
"29464",2013-01-11,"060001946",108
"29465",2013-01-11,"060001947",78
"29466",2013-01-11,"060001953",103
"29467",2013-01-11,"060001954",85
"29468",2013-01-11,"060001955",127
"29469",2013-01-11,"060001957",68
"29470",2013-01-11,"060001959",82
"29471",2013-01-11,"060001962",73
"29472",2013-01-11,"060001966",36
"29473",2013-01-11,"060001969",70
"29474",2013-01-11,"060001970",86
"29475",2013-01-11,"060001972",85
"29476",2013-01-11,"060001974",84
"29477",2013-01-11,"060001975",86
"29478",2013-01-11,"060001979",70
"29479",2013-01-11,"060001980",87
"29480",2013-01-11,"060001982",85
"29481",2013-01-11,"060001983",85
"29482",2013-01-11,"060001987",93
"29483",2013-01-11,"060001989",62
"29484",2013-01-11,"060001990",74
"29485",2013-01-11,"060001991",63
"29486",2013-01-11,"060001994",77
"29487",2013-01-11,"060001995",84
"29488",2013-01-11,"060001996",55
"29489",2013-01-11,"060002002",85
"29490",2013-01-11,"060002003",114
"29491",2013-01-11,"060002005",111
"29492",2013-01-11,"060002006",92
"29493",2013-01-11,"060002008",56
"29494",2013-01-11,"060002009",68
"29495",2013-01-11,"060002011",86
"29496",2013-01-11,"060002014",45
"29497",2013-01-11,"060002020",48
"29498",2013-01-11,"060002021",82
"29499",2013-01-11,"060002022",95
"29500",2013-01-11,"060002023",69
"29501",2013-01-11,"060002025",74
"29502",2013-01-11,"060002026",60
"29503",2013-01-11,"060002027",84
"29504",2013-01-11,"060002028",69
"29505",2013-01-11,"060002032",60
"29506",2013-01-11,"060002033",89
"29507",2013-01-11,"060002034",98
"29508",2013-01-11,"060002035",73
"29509",2013-01-11,"060002036",60
"29510",2013-01-11,"060002041",95
"29511",2013-01-11,"060002042",87
"29512",2013-01-11,"060002044",115
"29513",2013-01-11,"060002045",80
"29514",2013-01-11,"060002046",66
"29515",2013-01-11,"060002049",49
"29516",2013-01-11,"060002052",75
"29517",2013-01-11,"060002053",97
"29518",2013-01-11,"060002057",59
"29519",2013-01-11,"060002059",100
"29520",2013-01-11,"060002060",35
"29521",2013-01-11,"060002061",53
"29522",2013-01-11,"060002062",83
"29523",2013-01-11,"060002064",73
"29524",2013-01-11,"060002065",111
"29525",2013-01-11,"060002067",109
"29526",2013-01-11,"060002068",106
"29527",2013-01-11,"060002069",72
"29528",2013-01-11,"060002070",76
"29529",2013-01-11,"060002071",74
"29530",2013-01-11,"060002073",81
"29531",2013-01-11,"060002077",50
"29532",2013-01-11,"060002078",104
"29533",2013-01-11,"060002080",103
"29534",2013-01-11,"060002081",130
"29535",2013-01-11,"060002082",109
"29536",2013-01-11,"060002083",90
"29537",2013-01-11,"060002084",99
"29538",2013-01-11,"060002085",56
"29539",2013-01-11,"060002086",95
"29540",2013-01-11,"060002087",77
"29541",2013-01-11,"060002092",72
"29542",2013-01-11,"060002095",73
"29543",2013-01-11,"060002097",87
"29544",2013-01-11,"060002098",82
"29545",2013-01-11,"060002100",82
"29546",2013-01-11,"060002101",72
"29547",2013-01-11,"060002102",92
"29548",2013-01-11,"060002106",85
"29549",2013-01-11,"060002107",56
"29550",2013-01-11,"060002108",49
"29551",2013-01-11,"060002109",93
"29552",2013-01-11,"060002110",68
"29553",2013-01-11,"060002114",76
"29554",2013-01-11,"060002116",82
"29555",2013-01-11,"060002117",92
"29556",2013-01-11,"060002120",111
"29557",2013-01-11,"060002123",52
"29558",2013-01-11,"060002124",74
"29559",2013-01-11,"060002125",80
"29560",2013-01-11,"060002126",95
"29561",2013-01-11,"060002127",76
"29562",2013-01-11,"060002128",62
"29563",2013-01-11,"060002131",41
"29564",2013-01-11,"060002132",94
"29565",2013-01-11,"060002135",55
"29566",2013-01-11,"060002137",59
"29567",2013-01-11,"060002139",71
"29568",2013-01-11,"060002141",56
"29569",2013-01-11,"060002145",88
"29570",2013-01-11,"060002146",99
"29571",2013-01-11,"060002147",61
"29572",2013-01-11,"060002149",54
"29573",2013-01-11,"060002150",84
"29574",2013-01-11,"060002151",96
"29575",2013-01-11,"060002154",35
"29576",2013-01-11,"060002155",72
"29577",2013-01-11,"060002156",68
"29578",2013-01-11,"060002157",85
"29579",2013-01-11,"060002159",61
"29580",2013-01-11,"060002160",87
"29581",2013-01-11,"060002161",86
"29582",2013-01-11,"060002163",82
"29583",2013-01-11,"060002171",80
"29584",2013-01-11,"060002174",76
"29585",2013-01-11,"060002175",100
"29586",2013-01-11,"060002178",69
"29587",2013-01-11,"060002179",85
"29588",2013-01-11,"060002181",102
"29589",2013-01-11,"060002183",94
"29590",2013-01-11,"060002184",113
"29591",2013-01-11,"060002185",66
"29592",2013-01-11,"060002186",69
"29593",2013-01-11,"060002188",76
"29594",2013-01-11,"060002190",59
"29595",2013-01-11,"060002191",59
"29596",2013-01-11,"060002193",97
"29597",2013-01-11,"060002194",85
"29598",2013-01-11,"060002195",73
"29599",2013-01-11,"060002197",72
"29600",2013-01-11,"060002198",73
"29601",2013-01-11,"060002199",115
"29602",2013-01-12,"010000688",17
"29603",2013-01-12,"010000694",-3
"29604",2013-01-12,"010000706",35
"29605",2013-01-12,"010000708",6
"29606",2013-01-12,"010000711",24
"29607",2013-01-12,"010000718",43
"29608",2013-01-12,"010000719",2
"29609",2013-01-12,"010000727",11
"29610",2013-01-12,"010000735",21
"29611",2013-01-12,"010000738",60
"29612",2013-01-12,"010000743",3
"29613",2013-01-12,"010000747",-5
"29614",2013-01-12,"010000749",49
"29615",2013-01-12,"010000751",51
"29616",2013-01-12,"010000755",48
"29617",2013-01-12,"010000765",57
"29618",2013-01-12,"010000769",31
"29619",2013-01-12,"010000776",59
"29620",2013-01-12,"010000777",-3
"29621",2013-01-12,"010000781",23
"29622",2013-01-12,"010000784",39
"29623",2013-01-12,"010000786",-3
"29624",2013-01-12,"010000787",33
"29625",2013-01-12,"010000790",30
"29626",2013-01-12,"010000800",58
"29627",2013-01-12,"010000803",51
"29628",2013-01-12,"010000806",46
"29629",2013-01-12,"010000807",39
"29630",2013-01-12,"010000808",10
"29631",2013-01-12,"010000810",32
"29632",2013-01-12,"010000811",17
"29633",2013-01-12,"010000815",44
"29634",2013-01-12,"010000821",12
"29635",2013-01-12,"010000827",21
"29636",2013-01-12,"010000828",23
"29637",2013-01-12,"010000830",47
"29638",2013-01-12,"010000831",60
"29639",2013-01-12,"010000833",9
"29640",2013-01-12,"010000847",16
"29641",2013-01-12,"010000848",27
"29642",2013-01-12,"010000852",25
"29643",2013-01-12,"010000857",20
"29644",2013-01-12,"010000858",36
"29645",2013-01-12,"010000864",25
"29646",2013-01-12,"010000866",83
"29647",2013-01-12,"010000867",28
"29648",2013-01-12,"010000873",52
"29649",2013-01-12,"010000881",32
"29650",2013-01-12,"010000887",34
"29651",2013-01-12,"010000890",41
"29652",2013-01-12,"010000891",43
"29653",2013-01-12,"010000894",51
"29654",2013-01-12,"010000903",26
"29655",2013-01-12,"010000911",41
"29656",2013-01-12,"010000913",56
"29657",2013-01-12,"010000916",18
"29658",2013-01-12,"010000923",44
"29659",2013-01-12,"010000924",-8
"29660",2013-01-12,"010000925",0
"29661",2013-01-12,"010000942",5
"29662",2013-01-12,"010000943",44
"29663",2013-01-12,"010000946",63
"29664",2013-01-12,"010000950",14
"29665",2013-01-12,"010000957",61
"29666",2013-01-12,"010000958",-1
"29667",2013-01-12,"010000965",10
"29668",2013-01-12,"010000976",5
"29669",2013-01-12,"010000977",39
"29670",2013-01-12,"010000978",1
"29671",2013-01-12,"010000980",57
"29672",2013-01-12,"010000990",37
"29673",2013-01-12,"010000991",40
"29674",2013-01-12,"010000999",23
"29675",2013-01-12,"010001000",16
"29676",2013-01-12,"020000653",7
"29677",2013-01-12,"020000654",37
"29678",2013-01-12,"020000656",54
"29679",2013-01-12,"020000657",28
"29680",2013-01-12,"020000658",44
"29681",2013-01-12,"020000659",54
"29682",2013-01-12,"020000664",52
"29683",2013-01-12,"020000667",19
"29684",2013-01-12,"020000669",63
"29685",2013-01-12,"020000673",41
"29686",2013-01-12,"020000674",22
"29687",2013-01-12,"020000682",77
"29688",2013-01-12,"020000683",48
"29689",2013-01-12,"020000684",67
"29690",2013-01-12,"020000686",57
"29691",2013-01-12,"020000693",36
"29692",2013-01-12,"020000696",80
"29693",2013-01-12,"020000697",36
"29694",2013-01-12,"020000700",8
"29695",2013-01-12,"020000701",78
"29696",2013-01-12,"020000702",50
"29697",2013-01-12,"020000704",35
"29698",2013-01-12,"020000706",42
"29699",2013-01-12,"020000707",32
"29700",2013-01-12,"020000709",61
"29701",2013-01-12,"020000713",77
"29702",2013-01-12,"020000714",49
"29703",2013-01-12,"020000717",27
"29704",2013-01-12,"020000720",-7
"29705",2013-01-12,"020000721",37
"29706",2013-01-12,"020000727",20
"29707",2013-01-12,"020000729",55
"29708",2013-01-12,"020000730",39
"29709",2013-01-12,"020000733",38
"29710",2013-01-12,"020000734",26
"29711",2013-01-12,"020000735",17
"29712",2013-01-12,"020000736",56
"29713",2013-01-12,"020000738",39
"29714",2013-01-12,"020000739",47
"29715",2013-01-12,"020000740",11
"29716",2013-01-12,"020000743",-2
"29717",2013-01-12,"020000744",16
"29718",2013-01-12,"020000749",45
"29719",2013-01-12,"020000751",53
"29720",2013-01-12,"020000753",60
"29721",2013-01-12,"020000755",13
"29722",2013-01-12,"020000756",61
"29723",2013-01-12,"020000757",37
"29724",2013-01-12,"020000761",72
"29725",2013-01-12,"020000762",52
"29726",2013-01-12,"020000767",33
"29727",2013-01-12,"020000771",72
"29728",2013-01-12,"020000772",70
"29729",2013-01-12,"020000773",40
"29730",2013-01-12,"020000774",42
"29731",2013-01-12,"020000777",81
"29732",2013-01-12,"020000779",71
"29733",2013-01-12,"020000783",13
"29734",2013-01-12,"020000784",45
"29735",2013-01-12,"020000785",57
"29736",2013-01-12,"020000786",41
"29737",2013-01-12,"020000787",111
"29738",2013-01-12,"020000791",60
"29739",2013-01-12,"020000792",69
"29740",2013-01-12,"020000794",29
"29741",2013-01-12,"020000799",67
"29742",2013-01-12,"020000800",35
"29743",2013-01-12,"020000802",33
"29744",2013-01-12,"020000803",27
"29745",2013-01-12,"020000804",3
"29746",2013-01-12,"020000807",28
"29747",2013-01-12,"020000811",37
"29748",2013-01-12,"020000813",63
"29749",2013-01-12,"020000815",86
"29750",2013-01-12,"020000822",12
"29751",2013-01-12,"020000823",50
"29752",2013-01-12,"020000825",74
"29753",2013-01-12,"020000827",64
"29754",2013-01-12,"020000828",76
"29755",2013-01-12,"020000829",44
"29756",2013-01-12,"020000834",24
"29757",2013-01-12,"020000837",61
"29758",2013-01-12,"020000838",40
"29759",2013-01-12,"020000839",47
"29760",2013-01-12,"020000841",10
"29761",2013-01-12,"020000844",65
"29762",2013-01-12,"020000845",98
"29763",2013-01-12,"020000847",22
"29764",2013-01-12,"020000849",31
"29765",2013-01-12,"020000850",11
"29766",2013-01-12,"020000854",28
"29767",2013-01-12,"020000856",-7
"29768",2013-01-12,"020000857",45
"29769",2013-01-12,"020000859",53
"29770",2013-01-12,"020000861",31
"29771",2013-01-12,"020000863",41
"29772",2013-01-12,"020000866",61
"29773",2013-01-12,"020000869",93
"29774",2013-01-12,"020000870",34
"29775",2013-01-12,"020000872",46
"29776",2013-01-12,"020000874",28
"29777",2013-01-12,"020000878",67
"29778",2013-01-12,"020000883",53
"29779",2013-01-12,"020000884",66
"29780",2013-01-12,"020000886",47
"29781",2013-01-12,"020000887",57
"29782",2013-01-12,"020000893",26
"29783",2013-01-12,"020000895",66
"29784",2013-01-12,"020000900",40
"29785",2013-01-12,"020000901",58
"29786",2013-01-12,"020000910",49
"29787",2013-01-12,"020000913",62
"29788",2013-01-12,"020000916",3
"29789",2013-01-12,"020000918",48
"29790",2013-01-12,"020000921",18
"29791",2013-01-12,"020000925",37
"29792",2013-01-12,"020000927",47
"29793",2013-01-12,"020000929",50
"29794",2013-01-12,"020000933",30
"29795",2013-01-12,"020000934",75
"29796",2013-01-12,"020000935",64
"29797",2013-01-12,"020000943",24
"29798",2013-01-12,"020000949",16
"29799",2013-01-12,"020000951",53
"29800",2013-01-12,"020000958",26
"29801",2013-01-12,"020000961",8
"29802",2013-01-12,"020000962",-1
"29803",2013-01-12,"020000963",50
"29804",2013-01-12,"020000965",65
"29805",2013-01-12,"020000966",65
"29806",2013-01-12,"020000971",48
"29807",2013-01-12,"020000977",57
"29808",2013-01-12,"020000979",37
"29809",2013-01-12,"020000984",16
"29810",2013-01-12,"020000987",27
"29811",2013-01-12,"020000988",46
"29812",2013-01-12,"020000992",34
"29813",2013-01-12,"020000999",39
"29814",2013-01-12,"020001000",27
"29815",2013-01-12,"030000529",65
"29816",2013-01-12,"030000531",25
"29817",2013-01-12,"030000533",33
"29818",2013-01-12,"030000538",89
"29819",2013-01-12,"030000539",60
"29820",2013-01-12,"030000541",58
"29821",2013-01-12,"030000545",48
"29822",2013-01-12,"030000546",65
"29823",2013-01-12,"030000549",28
"29824",2013-01-12,"030000550",47
"29825",2013-01-12,"030000553",72
"29826",2013-01-12,"030000554",55
"29827",2013-01-12,"030000557",29
"29828",2013-01-12,"030000559",45
"29829",2013-01-12,"030000561",35
"29830",2013-01-12,"030000573",40
"29831",2013-01-12,"030000574",63
"29832",2013-01-12,"030000575",56
"29833",2013-01-12,"030000577",62
"29834",2013-01-12,"030000580",59
"29835",2013-01-12,"030000583",36
"29836",2013-01-12,"030000584",66
"29837",2013-01-12,"030000586",43
"29838",2013-01-12,"030000589",60
"29839",2013-01-12,"030000595",71
"29840",2013-01-12,"030000599",65
"29841",2013-01-12,"030000601",67
"29842",2013-01-12,"030000606",19
"29843",2013-01-12,"030000607",105
"29844",2013-01-12,"030000614",66
"29845",2013-01-12,"030000621",67
"29846",2013-01-12,"030000622",59
"29847",2013-01-12,"030000626",46
"29848",2013-01-12,"030000629",53
"29849",2013-01-12,"030000632",73
"29850",2013-01-12,"030000633",47
"29851",2013-01-12,"030000642",89
"29852",2013-01-12,"030000645",46
"29853",2013-01-12,"030000658",56
"29854",2013-01-12,"030000659",70
"29855",2013-01-12,"030000660",41
"29856",2013-01-12,"030000662",77
"29857",2013-01-12,"030000664",67
"29858",2013-01-12,"030000668",20
"29859",2013-01-12,"030000670",26
"29860",2013-01-12,"030000674",32
"29861",2013-01-12,"030000677",46
"29862",2013-01-12,"030000679",28
"29863",2013-01-12,"030000681",79
"29864",2013-01-12,"030000683",55
"29865",2013-01-12,"030000687",80
"29866",2013-01-12,"030000688",24
"29867",2013-01-12,"030000691",60
"29868",2013-01-12,"030000696",0
"29869",2013-01-12,"030000699",68
"29870",2013-01-12,"030000704",38
"29871",2013-01-12,"030000717",57
"29872",2013-01-12,"030000723",44
"29873",2013-01-12,"030000728",57
"29874",2013-01-12,"030000729",59
"29875",2013-01-12,"030000730",39
"29876",2013-01-12,"030000739",52
"29877",2013-01-12,"030000742",52
"29878",2013-01-12,"030000744",32
"29879",2013-01-12,"030000746",69
"29880",2013-01-12,"030000749",46
"29881",2013-01-12,"030000751",37
"29882",2013-01-12,"030000755",66
"29883",2013-01-12,"030000758",34
"29884",2013-01-12,"030000762",31
"29885",2013-01-12,"030000764",70
"29886",2013-01-12,"030000768",78
"29887",2013-01-12,"030000774",64
"29888",2013-01-12,"030000776",49
"29889",2013-01-12,"030000777",65
"29890",2013-01-12,"030000778",70
"29891",2013-01-12,"030000779",57
"29892",2013-01-12,"030000785",43
"29893",2013-01-12,"030000788",65
"29894",2013-01-12,"030000795",31
"29895",2013-01-12,"030000797",37
"29896",2013-01-12,"030000798",49
"29897",2013-01-12,"030000804",40
"29898",2013-01-12,"030000806",29
"29899",2013-01-12,"030000808",51
"29900",2013-01-12,"030000809",39
"29901",2013-01-12,"030000810",44
"29902",2013-01-12,"030000815",13
"29903",2013-01-12,"030000829",26
"29904",2013-01-12,"030000832",59
"29905",2013-01-12,"030000834",61
"29906",2013-01-12,"030000835",75
"29907",2013-01-12,"030000837",41
"29908",2013-01-12,"030000839",70
"29909",2013-01-12,"030000850",48
"29910",2013-01-12,"030000851",27
"29911",2013-01-12,"030000853",56
"29912",2013-01-12,"030000856",33
"29913",2013-01-12,"030000858",79
"29914",2013-01-12,"030000866",59
"29915",2013-01-12,"030000871",34
"29916",2013-01-12,"030000873",23
"29917",2013-01-12,"030000881",68
"29918",2013-01-12,"030000882",29
"29919",2013-01-12,"030000886",52
"29920",2013-01-12,"030000888",76
"29921",2013-01-12,"030000890",49
"29922",2013-01-12,"030000891",43
"29923",2013-01-12,"030000896",51
"29924",2013-01-12,"030000907",84
"29925",2013-01-12,"030000910",56
"29926",2013-01-12,"030000911",51
"29927",2013-01-12,"030000917",44
"29928",2013-01-12,"030000918",58
"29929",2013-01-12,"030000922",73
"29930",2013-01-12,"030000924",54
"29931",2013-01-12,"030000930",66
"29932",2013-01-12,"030000934",27
"29933",2013-01-12,"030000939",11
"29934",2013-01-12,"030000946",32
"29935",2013-01-12,"030000948",65
"29936",2013-01-12,"030000955",72
"29937",2013-01-12,"030000956",65
"29938",2013-01-12,"030000957",37
"29939",2013-01-12,"030000958",65
